@relation relation

@attribute RDcost_MSM numeric
@attribute RDcost_2Nx2N numeric
@attribute RDcost_2NxN numeric
@attribute RDcost_Nx2N numeric
@attribute part {0,1,2,3,4,5,6,7}
@attribute MergeFlag {0,1}
@attribute SkipMergeFlag {0,1}
@attribute med_med numeric
@attribute neighDepth_diff numeric
@attribute SplitQuadtree {0,1}

@data
2920,7850,8676,7299,7,0,0,1.89583,1.89583,1
7683,11221,10905,9335,6,1,1,1.85417,1.85417,1
2300,4624,4073,4073,6,1,0,1.61458,1.61458,1
1966,4828,4797,4594,6,1,1,1.23958,1.23958,1
11926,19877,17607,18059,2,0,0,1.5625,1.5625,1
2676,8943,8943,8943,1,1,0,1.75,1.75,1
2972,9104,8867,8171,0,1,1,1.6875,1.6875,1
1727,7327,6631,6631,6,0,0,1.75,1.75,1
2168,8101,7405,6708,0,1,1,0.666667,0.666667,0
5470,11453,13447,12544,1,1,1,0.958333,0.958333,1
1421,7682,6992,6296,4,0,0,1.57812,1.57812,1
9109,15408,17938,12623,6,1,0,1.47917,1.47917,0
3361,13763,8079,7382,6,1,0,1.15625,1.15625,0
3028,11260,8374,6926,2,1,1,1.05208,1.05208,1
991,8078,5989,5989,5,1,1,1.03125,1.03125,1
2069,9086,7693,6997,0,1,1,0.791667,0.791667,0
1314,8425,7055,6359,0,1,1,0.875,0.875,0
1301,8290,6898,6201,0,1,1,0.84375,0.84375,0
7748,13662,11364,10667,7,1,1,1.05208,1.05208,1
18476,22100,34496,22847,0,1,1,1.55208,1.55208,1
1826,7117,7117,6421,0,1,1,1.39583,1.39583,0
2414,9343,8964,8268,0,1,1,0.947917,0.947917,0
4845,11662,13243,12470,0,1,0,1.375,1.375,1
2756,9023,9023,8327,7,1,0,1.54167,1.54167,1
2625,7500,7500,7500,0,0,0,1.47917,1.47917,0
1243,8207,6832,6832,0,1,0,0.958333,0.958333,0
2270,7685,8381,7685,0,1,1,0,0,0
17158,23068,23874,26474,1,1,0,0.854167,0.854167,0
1926,7651,6955,6259,7,1,0,1.54688,1.54688,1
9544,17906,19544,19810,0,1,0,1.13542,1.13542,0
1942,8846,7454,6757,6,1,0,0.78125,0.78125,0
5754,11693,14487,12751,2,1,1,0.510417,0.510417,1
357,9672,6151,5454,6,1,1,0.59375,0.59375,1
2260,9661,6921,6921,0,1,1,0.583333,0.583333,0
771,7579,6187,6187,0,0,0,0.75,0.75,0
2395,11357,8108,7412,0,1,1,0.729167,0.729167,0
2308,12525,14113,16488,7,1,0,0.958333,0.958333,1
5811,15573,12203,10811,1,1,1,1.3125,1.3125,1
3694,10254,8861,7468,0,1,1,1.35417,1.35417,1
1756,9297,7904,6511,0,1,1,0.989583,0.989583,0
1679,3882,3607,3331,2,1,0,1.84375,1.84375,1
8117,7827,10597,8464,0,1,0,1.85417,1.85417,1
6635,8171,9701,8530,6,0,0,1.89583,1.89583,1
1430,4759,4091,4091,2,1,1,1.9375,1.9375,1
1795,4531,4531,4531,0,1,1,1.14583,1.14583,0
11019,15372,17391,18467,2,1,1,1.375,1.375,1
12630,10446,10715,10942,6,0,0,1.61458,1.61458,1
2585,5937,5937,5662,6,1,1,1.78125,1.78125,1
11610,6634,7105,9166,0,1,1,1.64583,1.64583,1
2452,5481,5043,5102,5,0,0,1.5,1.5,0
1949,4875,4646,4646,6,0,0,1.04167,1.04167,1
3067,4618,6649,5140,1,1,1,1.69792,1.69792,1
5720,7367,7648,8199,6,1,1,2.10417,2.10417,1
3831,5484,5773,5208,6,1,1,1.73958,1.73958,1
2859,4775,6753,5806,4,1,0,1.59375,1.59375,1
2396,5640,4865,4590,0,0,0,1.38542,1.38542,0
2183,9273,7880,7880,7,1,0,1.375,1.375,1
5770,11663,17991,18349,5,0,0,1.5625,1.5625,1
28219,33641,35575,33997,0,1,0,1.54167,1.54167,1
1827,10070,7559,6863,6,1,1,1.4375,1.4375,1
2062,8437,7741,7741,0,1,1,0.416667,0.416667,0
12046,19107,22936,21793,1,1,1,0.979167,0.979167,1
11024,17031,17031,17435,7,0,0,1.29167,1.29167,0
2965,10511,8691,7995,6,0,0,1.23958,1.23958,0
4069,9967,11167,10664,0,1,1,0.885417,0.885417,1
3122,9486,10777,10075,0,0,0,0.802083,0.802083,0
1809,7920,7380,7380,0,1,1,0.666667,0.666667,0
2061,9011,11273,10577,0,1,0,0.875,0.875,1
2442,9750,8465,7769,6,1,0,1.09375,1.09375,1
4403,12989,13628,12932,7,1,1,1.28125,1.28125,1
4031,10362,15533,11777,6,1,1,1.13542,1.13542,1
2991,8288,9792,9096,6,1,0,1.20833,1.20833,1
2580,9164,9164,9164,0,1,1,0.625,0.625,0
5938,9336,10116,11348,2,1,1,1.96875,1.96875,1
5234,7323,8019,8019,0,1,0,1.64583,1.64583,1
9113,16012,14759,14759,1,0,0,1.95833,1.95833,1
1631,10038,7917,7221,6,1,1,2.08333,2.08333,1
2513,10251,8969,8969,0,1,1,1.0625,1.0625,0
16178,21726,22171,22939,1,1,1,1.47917,1.47917,1
1986,8613,9974,9232,4,1,1,1.51562,1.51562,1
16749,23127,18305,17200,0,1,0,1.61458,1.61458,1
4340,10106,10607,12000,2,1,1,1.83333,1.83333,1
5287,12277,18881,17151,0,1,1,1.53125,1.53125,1
3300,10926,9918,12654,0,1,1,1.05208,1.05208,0
1921,8750,8054,8054,0,1,1,0.9375,0.9375,0
3338,7835,7917,7138,6,1,0,1.42188,1.42188,1
3936,9361,10270,10816,5,1,1,1.75,1.75,1
5001,10186,10186,10882,7,1,0,1.92708,1.92708,1
3502,11351,11057,9613,6,1,1,1.48958,1.48958,1
2925,10555,9387,8691,0,1,1,1.15625,1.15625,0
3047,13317,9373,8677,0,1,1,0.666667,0.666667,0
4316,3876,4091,4683,5,0,0,2.4375,2.4375,1
3287,2902,3452,4053,4,0,0,2.72917,2.72917,1
1486,1659,2441,1775,2,0,0,2.72917,2.72917,1
3822,2660,3208,2653,1,0,0,1.8125,1.8125,1
3007,3240,2968,3589,6,1,0,2.36458,2.36458,1
1812,2193,2479,2420,7,0,0,2.28125,2.28125,1
4204,3968,4560,4128,1,0,0,2.625,2.625,1
1911,2307,2533,2676,2,0,0,2.55208,2.55208,1
8889,9705,11104,12672,4,1,0,2.4375,2.4375,1
3846,7592,6715,7812,4,0,0,2.3125,2.3125,1
698,2181,2599,2654,2,1,1,2.25,2.25,1
1696,4558,4453,4148,1,0,0,1.79167,1.79167,0
5640,7146,7597,8149,7,0,0,1.72917,1.72917,1
4277,7452,5532,5532,0,0,0,1.97917,1.97917,1
5435,10693,14611,13804,0,1,0,1.98958,1.98958,1
5211,6063,6095,6947,1,0,0,1.875,1.875,1
3991,6205,7582,7262,4,1,0,1.75,1.75,1
3061,4479,5032,5032,1,0,0,1.48958,1.48958,1
3591,4250,5504,5713,0,0,0,1.90625,1.90625,1
3100,5565,6845,6464,7,0,0,2.11458,2.11458,1
2160,4244,4543,4543,4,0,0,1.89583,1.89583,1
2178,4024,3975,4687,6,1,0,1.78125,1.78125,1
9703,12939,9883,13107,4,1,0,2.375,2.375,1
6251,8366,10702,8494,2,1,0,2.02083,2.02083,1
866,3348,3348,3073,2,0,0,2,2,1
1760,4217,4935,4659,0,0,0,1.16667,1.16667,0
7288,10264,10662,10557,7,1,1,1.47917,1.47917,1
2027,3942,6508,5651,7,1,0,1.625,1.625,1
2854,5058,5058,5884,0,1,0,1.54167,1.54167,1
5305,7632,10892,9613,6,1,0,1.83333,1.83333,1
5897,6869,7924,8685,1,1,0,1.625,1.625,1
3813,6453,7318,7384,2,0,0,1.55208,1.55208,0
2693,5129,6644,5679,5,1,1,1.125,1.125,1
8637,14099,18158,10359,7,0,0,1.4375,1.4375,1
5121,6784,7592,8982,1,1,0,1.58333,1.58333,1
3248,5984,6278,5910,7,0,0,1.84375,1.84375,1
2572,5092,4775,5052,4,0,0,1.52083,1.52083,1
2868,6925,5049,4774,0,0,0,1.27083,1.27083,0
2359,13117,15506,14810,7,0,0,1.96875,1.96875,1
24881,47576,42098,36932,1,0,0,1.875,1.875,1
8761,8593,8593,8593,1,1,0,1.85417,1.85417,1
2160,11204,7089,7089,7,1,1,2.22917,2.22917,1
2271,7854,8022,7326,0,1,1,0.958333,0.958333,0
12646,17370,25535,21429,7,1,0,1.5625,1.5625,0
1246,12592,7184,6488,7,1,0,1.54688,1.54688,1
14566,14368,21331,14142,0,1,0,1.69792,1.69792,0
4223,9097,8401,7705,0,0,0,1.58333,1.58333,1
4912,12355,13277,10908,0,0,0,1.625,1.625,0
4291,12174,9859,9163,0,1,1,0.666667,0.666667,0
2311,9774,7838,7142,2,1,0,0.770833,0.770833,0
12526,17251,16704,20086,0,1,0,1.03125,1.03125,1
3669,12300,14606,13910,0,1,1,1.20833,1.20833,1
3803,10240,12998,8982,7,1,0,1.38542,1.38542,1
3393,8873,8873,8177,6,1,0,1.32292,1.32292,0
2704,12859,8547,7571,0,1,0,0.708333,0.708333,1
2956,9915,8522,7826,0,1,1,0.833333,0.833333,0
8716,18381,14754,13253,5,1,0,1.90625,1.90625,1
5615,12401,11009,11009,2,0,0,1.4375,1.4375,1
9306,15910,13821,14518,0,1,0,1.33333,1.33333,1
1184,10223,6039,6039,7,1,1,1.6875,1.6875,1
1342,8312,6920,6920,0,1,1,0.333333,0.333333,0
5202,14125,12384,12384,4,1,1,1.16667,1.16667,1
2706,9294,8315,8557,6,1,0,1.32812,1.32812,1
2498,9276,7372,8069,1,1,1,1.26042,1.26042,1
5007,12263,10174,11566,2,1,0,1.46875,1.46875,1
4430,12555,15124,10437,1,0,0,1.23958,1.23958,1
4115,12277,9302,9302,4,1,0,0.84375,0.84375,0
3286,11325,10986,10927,0,1,1,0.802083,0.802083,0
11773,17927,14558,23560,6,0,0,1.42188,1.42188,1
3017,9980,8587,8439,5,1,1,1.41667,1.41667,1
8299,11366,9691,12477,6,1,0,1.66667,1.66667,1
3897,11873,8874,8178,5,1,0,1.35417,1.35417,1
2360,10000,7494,7630,4,0,0,1.04167,1.04167,0
2985,10721,7881,7881,0,1,1,0.375,0.375,0
4531,6350,6884,6658,7,0,0,2.375,2.375,1
12332,16763,16479,10648,5,0,0,2.08333,2.08333,1
3429,4806,8050,5081,2,0,0,2.08333,2.08333,1
1225,3334,3570,4160,2,1,1,2,2,1
2283,5028,5342,6014,0,1,1,1.10417,1.10417,1
2566,5107,4281,4281,7,0,0,1.66667,1.66667,1
3706,3113,5041,5041,6,1,1,1.89062,1.89062,1
4122,3794,4680,4129,0,0,0,1.86458,1.86458,1
6411,8614,8063,8614,6,1,0,1.86458,1.86458,1
4639,4619,6710,5913,1,0,0,1.76042,1.76042,1
3392,5451,6731,5967,2,1,0,1.54167,1.54167,0
2110,5364,4280,4004,1,0,0,1.1875,1.1875,0
2194,5499,5990,7655,6,0,0,1.79167,1.79167,1
19186,13293,16347,16009,0,1,0,1.85417,1.85417,1
4181,5547,8314,7561,0,0,0,1.79167,1.79167,1
1968,4851,4652,4377,4,0,0,1.3125,1.3125,1
2550,5034,5127,4852,6,1,1,1.02083,1.02083,1
9538,15109,13716,13716,6,1,1,2.21875,2.21875,1
9732,14607,15303,13214,1,1,0,1.85417,1.85417,1
6598,9603,8211,8907,0,1,0,1.70833,1.70833,1
1331,8308,6194,6194,2,1,0,1.64583,1.64583,0
1995,9697,6514,6514,0,1,1,0.333333,0.333333,0
4231,11867,9748,9748,1,1,1,1.02083,1.02083,1
2830,8935,7542,7542,0,1,0,1.82812,1.82812,1
2266,9562,12139,9133,2,0,0,1.59375,1.59375,1
9097,17814,13950,13428,2,1,0,1.53125,1.53125,1
3974,9448,9350,9350,5,0,0,1.19792,1.19792,1
4217,10949,9283,9283,2,1,0,0.583333,0.583333,0
2704,8895,8199,7503,0,1,1,0.625,0.625,0
14496,18174,18174,16781,2,1,0,1.89062,1.89062,1
2128,8083,6691,5994,0,1,1,1.77083,1.77083,0
4627,11373,12704,13063,1,1,0,1.51042,1.51042,1
4468,13140,9874,9178,0,0,0,1.40625,1.40625,1
3072,9620,7531,6834,4,1,1,0.989583,0.989583,1
2775,9805,7650,6953,0,1,1,0.791667,0.791667,0
2815,10475,8386,7690,5,0,0,2.28125,2.28125,1
7799,17310,11604,13650,1,1,1,2,2,1
3268,10928,8143,8143,4,1,0,1.8125,1.8125,1
1597,7742,9062,8496,2,1,0,1.64583,1.64583,0
2731,10387,9079,8383,0,1,1,0.9375,0.9375,0
3308,8757,10846,9454,1,1,0,1.27083,1.27083,1
5843,11707,13100,13100,6,1,1,1.53125,1.53125,1
2713,6194,7233,6003,1,1,0,1.38542,1.38542,1
20393,28198,26179,29916,2,1,1,1.53125,1.53125,1
2253,8828,8545,8545,0,1,1,1.16667,1.16667,1
4012,11059,10864,10167,6,1,0,0.916667,0.916667,0
2716,9532,8947,8251,0,1,1,0.864583,0.864583,0
15003,14944,14973,13663,6,1,0,2.04688,2.04688,1
1391,9110,8414,7717,6,1,1,1.79167,1.79167,1
28114,18803,19827,17807,0,1,1,1.83333,1.83333,1
3810,10291,11372,10675,2,0,0,1.52083,1.52083,1
2728,9131,9926,9229,4,1,1,1.28125,1.28125,1
2708,8958,9655,8958,0,1,1,1.01042,1.01042,0
1372,1881,1937,1881,6,0,0,2.4375,2.4375,1
3178,3518,3518,3518,1,0,0,2.54167,2.54167,1
7133,8198,7687,7144,2,0,0,2.3125,2.3125,1
2502,2085,2785,2755,2,0,0,2.20833,2.20833,1
951,1768,1897,1859,7,0,0,1.91667,1.91667,1
7117,8212,7628,9321,2,1,0,1.92188,1.92188,1
3205,3668,4650,3578,1,1,1,2.10417,2.10417,1
2248,1833,2280,1700,2,0,0,2.25,2.25,1
5854,6031,7712,6582,5,1,0,2.16667,2.16667,1
2022,2192,2115,2418,1,1,0,2.19792,2.19792,1
4557,4290,4799,5009,5,0,0,2.1875,2.1875,1
4057,5668,5936,6278,4,1,0,2.30208,2.30208,1
4039,2905,3415,3586,1,1,0,2.16667,2.16667,1
2776,2602,3342,2894,6,0,0,2.07292,2.07292,1
2755,3801,5056,4637,7,0,0,2.46875,2.46875,1
4551,6224,6433,6965,4,1,1,2.16667,2.16667,1
11543,12776,12750,12478,0,0,0,2.125,2.125,1
1327,2438,3919,3373,2,1,1,1.97917,1.97917,1
4539,4294,5007,5055,1,1,0,1.83333,1.83333,1
1804,3908,3690,3690,2,0,0,1.9375,1.9375,1
2311,3615,4820,3984,2,1,1,1.85938,1.85938,1
2091,3763,3973,3764,1,1,0,1.78125,1.78125,1
26025,30095,28057,28207,2,0,0,1.86458,1.86458,1
1501,2574,3498,3110,5,0,0,1.70833,1.70833,1
2121,4481,4735,4526,2,1,0,1.75,1.75,1
1201,2915,2706,2706,5,0,0,1.60417,1.60417,1
4424,6097,6097,5888,6,1,1,1.85938,1.85938,1
14078,18155,20998,17721,1,1,1,1.72917,1.72917,1
4398,6437,7069,7823,7,1,1,1.86458,1.86458,1
3437,4811,5229,5434,4,0,0,1.86458,1.86458,1
2771,5083,4235,4235,4,0,0,1.67708,1.67708,1
2014,4284,4008,4008,7,0,0,2.28125,2.28125,1
4483,7321,7232,7062,7,1,0,1.89583,1.89583,1
4464,6255,7024,5956,0,0,0,1.83333,1.83333,1
1006,4263,3988,3712,2,1,0,1.79167,1.79167,1
3266,4783,4999,5609,4,0,0,1.45833,1.45833,0
2485,4939,5468,4918,7,0,0,1.52083,1.52083,1
7602,9979,9835,12808,2,0,0,1.54688,1.54688,1
4294,6222,7599,6695,7,1,1,1.46875,1.46875,1
4915,7394,6567,7396,0,1,1,1.64583,1.64583,1
1908,4112,4134,3836,5,1,1,1.42708,1.42708,1
2079,4720,4445,4169,4,0,0,1.36458,1.36458,0
782,3591,3461,3186,5,0,0,1.125,1.125,0
28268,31901,37699,30700,2,1,1,1.73438,1.73438,1
4250,5543,7364,5417,2,1,0,1.875,1.875,1
3693,7015,8426,6934,1,0,0,1.80208,1.80208,1
2855,6743,6307,5988,1,1,1,1.25,1.25,1
2696,5634,5595,5320,5,0,0,1.11458,1.11458,0
2477,8749,8215,7519,2,0,0,2,2,1
3382,14290,9415,9415,7,1,0,1.72917,1.72917,0
3449,9707,9011,9011,0,1,1,1.3125,1.3125,0
774,8413,8333,8485,2,1,1,1.25,1.25,1
1844,11960,8495,7799,2,0,0,0.9375,0.9375,0
2628,9581,10430,9038,7,1,1,1.3125,1.3125,1
8146,15199,13360,14424,6,1,1,1.14062,1.14062,1
24939,31295,43501,26773,5,1,0,0.96875,0.96875,1
17337,16088,22583,16634,0,1,1,1.16667,1.16667,1
2300,7797,8264,7568,5,1,1,1.125,1.125,1
3348,8792,8792,8792,0,1,1,1.10417,1.10417,0
2066,8451,8500,7804,0,1,1,0.875,0.875,0
24689,21713,21794,25041,6,0,0,1.75,1.75,1
2694,9658,9358,7569,6,0,0,1.625,1.625,1
31954,48812,44351,47800,6,1,0,1.86458,1.86458,1
3381,9814,13115,10091,7,1,0,1.57292,1.57292,1
3134,10235,8919,8223,4,1,0,1.375,1.375,1
3588,10489,9096,8400,0,1,1,0.760417,0.760417,0
1781,9277,9682,7831,2,1,1,1.84375,1.84375,1
5009,14744,11960,11264,7,1,0,1.5,1.5,0
7574,18145,14718,14022,0,1,1,1,1,0
1493,8182,10964,9149,2,1,0,1.125,1.125,0
3399,9182,8332,7636,0,1,1,0.333333,0.333333,0
2417,12037,10057,9341,7,1,1,1.25,1.25,1
11951,11488,17755,17058,6,1,1,1.20312,1.20312,1
3185,10712,10423,10266,5,1,1,0.895833,0.895833,1
20823,22995,22995,24387,5,1,1,0.895833,0.895833,1
1759,6591,7287,5894,0,1,1,0.760417,0.760417,1
2390,8414,9547,8520,0,1,1,0.59375,0.59375,0
1389,7603,7072,5679,0,1,1,0.635417,0.635417,0
55929,56654,81563,65020,2,1,1,1.6875,1.6875,1
18864,18722,22136,21465,1,0,0,1.69792,1.69792,1
22131,27000,32710,27626,7,0,0,1.76042,1.76042,1
3681,12183,9572,8875,7,0,0,1.54167,1.54167,1
2897,9289,7896,7200,1,1,0,1.04167,1.04167,1
3106,9466,8074,7377,0,1,1,0.541667,0.541667,0
1830,3981,3430,3430,7,1,0,2.3125,2.3125,1
4108,6863,6757,6595,4,1,1,1.85417,1.85417,1
12686,14019,14339,11275,1,1,1,1.85417,1.85417,1
1376,4397,4778,4740,2,1,1,1.85417,1.85417,1
1282,3171,3521,3997,1,1,1,1.39583,1.39583,1
2565,5619,5106,4280,7,0,0,2.04167,2.04167,1
3447,6382,5375,5619,2,1,1,1.89062,1.89062,1
1771,4213,4042,3863,0,0,0,1.66667,1.66667,0
6836,8564,9590,8213,6,1,1,1.51042,1.51042,1
1223,3579,4326,3256,5,0,0,1.60417,1.60417,1
3339,7825,8010,7734,6,1,0,1.40625,1.40625,0
1201,4679,5503,4871,7,1,1,1.21875,1.21875,1
1406,4160,3609,3334,2,0,0,1.48438,1.48438,0
9831,6285,8123,7501,1,0,0,1.38542,1.38542,1
4677,6519,7621,6519,1,1,1,1.73958,1.73958,1
3382,5586,5310,5035,1,1,1,1.4375,1.4375,1
2635,6287,5143,4592,4,0,0,1.33333,1.33333,0
1794,8715,8019,7323,2,1,1,2.15625,2.15625,1
4250,13851,8802,8802,1,1,1,1.52083,1.52083,1
11447,23160,17448,21083,0,1,1,1.41667,1.41667,0
1117,7997,8484,7857,2,1,0,1.04167,1.04167,0
1943,7933,5844,5844,0,1,1,0.833333,0.833333,0
2024,11951,9146,10609,7,0,0,1.25,1.25,1
4231,14224,12390,10482,6,1,1,1.42188,1.42188,1
2290,11989,7620,7620,0,1,1,0.71875,0.71875,1
17506,26518,33418,31592,2,1,1,1.01042,1.01042,1
2677,12657,13971,7099,0,1,1,0.6875,0.6875,1
3391,10176,9728,10176,0,1,1,0.59375,0.59375,0
1316,8866,6777,6080,0,1,1,0.84375,0.84375,0
13422,16567,15791,15095,0,1,1,0.9375,0.9375,1
13494,15378,18112,13566,5,1,1,1.36458,1.36458,1
28906,36526,61307,42817,1,1,1,1.5625,1.5625,1
5079,12505,10377,11340,2,0,0,1.52083,1.52083,1
4284,9323,10400,8626,5,0,0,1.04167,1.04167,0
3930,10674,9419,8156,5,0,0,0.333333,0.333333,0
3430,9927,12445,12150,0,1,0,2.34375,2.34375,1
3426,10668,8146,7449,1,0,0,1.60417,1.60417,0
5352,18696,13664,17710,0,1,1,1.29167,1.29167,0
2092,8310,9217,9703,2,1,0,1.14583,1.14583,0
968,10670,6781,7975,0,1,1,1.125,1.125,0
2245,9376,10768,10768,7,0,0,1.33333,1.33333,1
3938,13736,11604,11897,2,1,1,1.28125,1.28125,1
1090,11517,9330,8617,0,1,1,0.71875,0.71875,0
2950,13349,8607,7911,2,0,0,0.8125,0.8125,0
2109,13166,7942,7246,0,1,1,0.489583,0.489583,1
2774,13662,12150,10251,0,1,1,0.760417,0.760417,0
2520,10676,8148,8148,0,1,1,0.916667,0.916667,0
1301,8945,7727,7031,0,1,1,0.921875,0.921875,0
12595,16725,16156,14980,0,1,1,0.770833,0.770833,1
7961,13565,19199,14231,2,1,0,1.1875,1.1875,1
3158,10222,12334,7932,7,1,1,1.21875,1.21875,1
2866,9208,8512,7815,1,1,1,1.15625,1.15625,1
3155,10591,9020,8324,0,1,1,0.729167,0.729167,0
2026,2808,2825,3155,4,1,0,2.5,2.5,1
1849,2301,2301,2301,1,0,0,2,2,1
6280,3990,4824,4350,2,1,0,2.29167,2.29167,1
4341,4220,4567,4510,2,0,0,2.20833,2.20833,1
4382,4914,4982,4655,2,0,0,1.85417,1.85417,1
3147,3430,3317,3317,2,1,0,2.25,2.25,1
4497,4677,4816,4710,7,0,0,2.21875,2.21875,1
6653,6014,6250,6721,5,0,0,2.15625,2.15625,1
2360,2805,3178,2970,2,1,0,2.22917,2.22917,1
5847,5399,5553,4887,2,0,0,1.9375,1.9375,1
5661,4730,6101,5406,7,0,0,1.85417,1.85417,1
4033,3676,3904,3767,2,0,0,1.67708,1.67708,1
3394,3082,3957,3399,5,0,0,2.1875,2.1875,1
5774,5332,6205,5148,5,0,0,2.04167,2.04167,1
6687,7401,6856,6751,6,0,0,2.04167,2.04167,1
4462,4620,4689,4202,7,1,1,2.19792,2.19792,1
8391,5470,6060,5300,5,1,0,2.03125,2.03125,1
1985,2883,2325,2268,2,0,0,1.94792,1.94792,1
2381,4640,3845,3636,0,1,0,2.4375,2.4375,1
1994,4480,3408,3408,1,1,1,1.91667,1.91667,1
8647,8701,10374,9642,5,0,0,2.1875,2.1875,1
3189,5041,4832,4832,2,1,1,1.91667,1.91667,1
2981,5730,6033,5258,4,1,0,1.85417,1.85417,1
2418,4098,4919,4919,2,0,0,2.08333,2.08333,1
5963,6345,7464,6268,7,1,0,1.96875,1.96875,1
9244,8875,10857,9799,6,0,0,1.64583,1.64583,1
2284,3957,3957,3680,2,0,0,1.89583,1.89583,1
6235,6198,7372,7257,5,0,0,1.72917,1.72917,1
5721,8177,7997,7235,2,0,0,1.65625,1.65625,1
2116,3532,3950,4663,1,0,0,1.4375,1.4375,1
3774,5888,4905,4487,5,1,1,1.6875,1.6875,1
4780,4523,5614,5524,7,0,0,1.51042,1.51042,1
6245,7915,8510,8121,6,1,0,1.83333,1.83333,1
4597,6864,8322,7411,7,0,0,1.91667,1.91667,1
18769,7557,7163,8779,1,1,1,1.78125,1.78125,1
2278,4361,3951,3742,2,0,0,1.70833,1.70833,1
2851,5850,5768,5055,2,0,0,2.03125,2.03125,1
1826,4537,4030,4030,1,1,0,1.66667,1.66667,1
8873,11789,13024,11841,1,1,1,1.77083,1.77083,1
1959,4972,5114,5064,2,0,0,1.9375,1.9375,0
2024,4950,5834,5158,4,1,0,1.20833,1.20833,1
2913,5263,5528,5051,2,1,1,1.66667,1.66667,1
2711,5728,6306,5201,2,1,0,1.45312,1.45312,1
3748,7563,8440,8104,0,0,0,1.44792,1.44792,0
2566,5427,4894,4343,2,1,1,1.21875,1.21875,1
3259,5660,6107,6107,6,1,1,1.32292,1.32292,1
4831,8651,10921,9262,6,0,0,1.07292,1.07292,0
1730,4481,4431,3880,2,0,0,1.02083,1.02083,1
1702,4571,4664,4226,0,1,1,1.39062,1.39062,1
9847,6900,8941,8729,2,1,1,1.35417,1.35417,1
6087,9008,8291,7902,1,1,1,1.44792,1.44792,1
2971,5029,5364,4478,1,0,0,1.57292,1.57292,1
3714,6227,8923,6458,1,1,0,1.48958,1.48958,1
2579,4143,5234,5387,6,0,0,1.1875,1.1875,0
3618,11452,12336,11929,0,1,1,1.875,1.875,1
1593,8562,7170,7170,1,1,1,1.35417,1.35417,1
6455,14908,13328,13328,0,1,1,1.89583,1.89583,0
1720,9326,8137,7441,0,1,1,0.708333,0.708333,0
1454,9185,7384,7384,0,1,1,0.958333,0.958333,0
1851,13186,11332,9940,7,1,1,1.27083,1.27083,1
3400,10555,11085,11911,2,1,0,1.54688,1.54688,0
2838,12054,14546,12713,0,1,1,0.71875,0.71875,0
2848,10526,8540,7844,2,1,1,0.979167,0.979167,1
1908,10396,8234,7538,0,1,1,0.708333,0.708333,0
4760,11438,15602,15617,0,1,1,0.552083,0.552083,0
2143,13394,8616,7920,0,1,1,0.916667,0.916667,0
1345,9672,7875,7179,0,1,0,0.9375,0.9375,1
8730,16718,17929,21170,6,1,1,0.895833,0.895833,1
6314,13278,11885,12070,5,1,1,1.14583,1.14583,1
3187,10079,8686,8686,1,1,1,1.17708,1.17708,1
2708,11844,9190,9190,0,1,1,0.84375,0.84375,1
2323,11044,9268,10973,0,1,1,0.78125,0.78125,0
1706,11698,8013,8013,0,1,1,1.40625,1.40625,0
2485,8759,8063,8063,1,1,1,1.0625,1.0625,1
8532,17069,21203,23321,0,1,1,1.5625,1.5625,1
3246,13714,11547,8889,2,1,0,0.9375,0.9375,0
3026,12729,11477,8986,0,1,1,0.916667,0.916667,0
2399,13562,12212,10237,2,0,0,0.979167,0.979167,0
3950,9933,12391,12021,7,1,0,0.953125,0.953125,0
7928,16561,21955,18147,0,1,1,0.5,0.5,0
2955,9838,8445,7749,2,0,0,0.875,0.875,0
3086,14046,8913,8216,0,1,1,0.65625,0.65625,0
6203,12603,20800,16256,0,1,1,0.166667,0.166667,0
2418,9972,8015,7319,0,1,1,0.541667,0.541667,0
2098,12516,8053,7357,4,1,1,0.71875,0.71875,1
4189,13841,21803,17627,5,1,1,0.625,0.625,1
5730,13363,11970,11274,2,1,1,0.864583,0.864583,1
3193,11510,10521,10032,2,1,1,0.739583,0.739583,1
4615,12884,10795,10795,0,1,1,0.84375,0.84375,0
2261,13883,10748,9133,0,0,0,0.333333,0.333333,0
2077,4394,4118,4118,2,1,1,1.96875,1.96875,1
1643,3846,3846,3846,4,1,0,1.77083,1.77083,0
4020,7168,9922,7477,4,1,0,1.39583,1.39583,1
3129,6452,4844,4568,2,1,1,1.64583,1.64583,1
3598,6114,7278,6268,1,0,0,1.625,1.625,0
2839,6367,5285,5543,2,0,0,1.20833,1.20833,1
2856,5494,6012,6118,2,1,1,1.14062,1.14062,1
10702,11068,12994,13115,7,0,0,0.979167,0.979167,0
2397,5482,4325,4325,2,0,0,1.05208,1.05208,1
6723,10102,8756,8480,5,1,1,1.20833,1.20833,1
5252,8623,9053,8255,2,0,0,1.02083,1.02083,0
2685,5972,5990,6468,1,1,1,0.802083,0.802083,1
2104,3540,3540,3540,4,1,0,1.15625,1.15625,1
4021,5485,6718,6764,2,1,1,1.11458,1.11458,1
4915,7443,7663,7387,1,0,0,1.40625,1.40625,1
4177,6933,7576,7025,2,0,0,1.46875,1.46875,1
5779,8863,9634,11226,2,1,1,1.53125,1.53125,1
4254,7912,8431,7882,6,1,1,1.23958,1.23958,1
2111,12543,7692,7692,0,1,1,1.28125,1.28125,0
1869,8136,7440,6743,0,1,1,0.645833,0.645833,0
