@relation relation

@attribute RDcost_MSM numeric
@attribute RDcost_2Nx2N numeric
@attribute RDcost_2NxN numeric
@attribute RDcost_Nx2N numeric
@attribute part {0,1,2,3,4,5,6,7}
@attribute MergeFlag {0,1}
@attribute SkipMergeFlag {0,1}
@attribute med_med numeric
@attribute neighDepth_diff numeric
@attribute SplitQuadtree {0,1}

@data
23065,10087,17050,11345,7,0,0,1.625,1.625,1
4672,9728,8732,7830,1,1,0,1.75,1.75,1
3397,8916,8220,6853,2,0,0,1.79688,1.79688,1
7632,14847,21722,16595,4,1,0,1.5625,1.5625,0
2678,6856,6160,4767,2,1,0,1.5625,1.5625,1
22900,35965,25467,21307,7,0,0,1.89583,1.89583,1
2089,7567,7285,5196,7,1,1,1.71875,1.71875,1
6980,12664,12551,10462,4,0,0,1.60417,1.60417,1
3028,4515,5782,4405,7,0,0,2.59375,2.59375,1
5263,8124,7261,6710,7,0,0,2.14583,2.14583,1
3501,5015,5787,5636,0,1,0,1.875,1.875,1
2682,4059,4334,3924,2,1,1,1.97917,1.97917,1
8496,10488,10424,9873,6,0,0,2.3125,2.3125,1
7383,8760,9862,8760,2,1,0,2.08333,2.08333,1
14564,15941,16216,16271,7,0,0,2.125,2.125,1
32332,35421,34858,38526,1,0,0,2.09375,2.09375,1
1768,4450,4450,4175,6,1,1,2.10417,2.10417,1
1993,3921,3921,3370,5,1,1,2.05208,2.05208,1
10877,5254,6051,6880,2,0,0,2.09375,2.09375,1
4625,4426,6620,5561,1,1,0,2.03125,2.03125,1
1072,3275,3275,2724,6,0,0,2.3125,2.3125,1
1030,3466,3509,2958,1,0,0,1.98958,1.98958,1
6069,7510,9374,7997,7,1,1,2.15625,2.15625,1
26207,19184,35832,31623,2,1,1,2.125,2.125,1
560,2497,3905,3328,2,0,0,2.13542,2.13542,1
8025,8180,9977,7929,4,0,0,2.10417,2.10417,1
46795,51603,52460,52237,6,0,0,2.125,2.125,1
6833,12892,11392,10696,7,0,0,1.6875,1.6875,1
1120,6675,6675,5979,5,1,1,1.60417,1.60417,1
1320,7560,8270,6228,2,0,0,1.66667,1.66667,0
8388,12225,16526,15133,6,1,1,1.35417,1.35417,1
32372,24144,25426,26145,7,1,1,1.8125,1.8125,1
6707,13400,16089,14564,6,0,0,1.76562,1.76562,1
26721,35220,31596,30203,6,0,0,1.71875,1.71875,1
1125,7258,6562,5169,2,1,1,1.53125,1.53125,1
2197,7365,6375,4983,7,0,0,1.46875,1.46875,1
1984,7644,8040,5951,7,1,1,1.53125,1.53125,1
2443,8216,8973,8973,7,1,1,1.85417,1.85417,1
1183,7450,6058,5361,6,0,0,1.89062,1.89062,1
977,7940,6547,5154,4,0,0,1.6875,1.6875,1
5715,11226,14575,9197,7,0,0,1.76042,1.76042,1
27107,32848,44395,32054,1,1,0,1.90625,1.90625,1
1341,11695,6956,4867,2,1,1,1.79167,1.79167,1
11623,16269,17606,15801,2,0,0,1.53125,1.53125,1
4272,9147,9048,6955,7,0,0,2.28125,2.28125,1
9003,10611,14092,11307,7,1,1,2.125,2.125,1
6790,13820,16758,10122,0,1,1,1.5625,1.5625,1
32823,20939,21345,21818,2,1,1,1.79167,1.79167,1
5258,12821,11654,10261,6,1,1,1.97917,1.97917,1
5665,12634,15266,12638,7,1,1,2.10417,2.10417,1
1111,8075,5289,3897,2,0,0,2.01562,2.01562,1
20696,25443,31250,26833,5,1,1,1.70833,1.70833,1
1886,7908,8428,7036,6,1,1,1.82292,1.82292,1
2378,8037,11151,7522,7,1,1,1.86458,1.86458,1
8236,12265,18966,14964,2,1,0,1.85417,1.85417,1
2447,8685,8206,6979,1,1,0,1.88542,1.88542,1
1589,8570,7151,6465,6,0,0,1.84375,1.84375,1
1571,8602,7157,5764,4,1,1,1.8125,1.8125,1
8651,17311,22126,12954,7,1,1,1.9375,1.9375,1
22731,16648,21593,17579,7,1,1,2.03125,2.03125,1
1052,8020,6627,5234,2,0,0,1.80208,1.80208,1
2971,10554,9857,8465,4,0,0,1.69792,1.69792,1
5472,4680,5189,4677,2,0,0,2.625,2.625,1
4156,4113,4300,4351,2,0,0,2.54167,2.54167,1
2068,2509,3769,3222,2,0,0,2.36458,2.36458,1
2781,3537,3855,3812,4,0,0,2.375,2.375,1
2251,2940,3043,2105,2,0,0,2.51042,2.51042,1
2351,2521,2634,2521,2,0,0,2.42708,2.42708,1
996,1072,1374,1260,1,1,1,2.47917,2.47917,1
1217,3308,3099,3054,4,0,0,2.625,2.625,1
1071,3249,2953,3371,1,0,0,2.52083,2.52083,1
3148,5448,5030,4821,5,1,0,1.83333,1.83333,1
2991,4246,5082,3828,7,1,1,1.79167,1.79167,1
10099,10969,11225,9660,1,0,0,2.41667,2.41667,1
12204,11921,14094,12589,6,1,1,2.35417,2.35417,1
5750,6586,7499,6795,6,0,0,2.28125,2.28125,1
4844,6944,7035,6750,5,0,0,1.92708,1.92708,1
4443,5247,6643,6643,2,1,0,1.92708,1.92708,1
1852,3525,3525,3528,7,0,0,2.14583,2.14583,1
2909,3955,4529,4164,2,1,1,2.375,2.375,1
1555,2601,3228,2909,1,0,0,2.26042,2.26042,1
5291,6546,6964,6835,2,1,1,2.125,2.125,1
4450,4830,5932,5902,7,1,0,2.1875,2.1875,1
3747,5588,5713,5799,1,1,1,2.20833,2.20833,1
2479,3287,5424,3049,7,1,0,2.26042,2.26042,1
3599,3996,5093,4855,7,0,0,2.28125,2.28125,1
1434,2890,3107,3871,1,0,0,2.15625,2.15625,1
1157,3831,3644,2867,2,0,0,2.46875,2.46875,1
4068,5645,6301,5240,6,1,1,2.02083,2.02083,1
14835,14365,14829,12526,2,0,0,1.41667,1.41667,1
4955,6385,6716,5303,7,1,1,1.85417,1.85417,1
8005,10272,10215,8769,4,1,1,2.3125,2.3125,1
4578,6868,6171,5092,7,0,0,2.22917,2.22917,1
1716,5175,3920,4056,2,1,1,1.92188,1.92188,1
21749,23790,21360,24795,2,0,0,1.83333,1.83333,1
4373,5939,8619,6026,7,0,0,2.08333,2.08333,1
7323,11139,8772,9311,2,1,1,2.19792,2.19792,1
1944,3308,4147,4299,1,1,1,2.02083,2.02083,1
1972,4217,5867,5392,5,1,1,2.3125,2.3125,1
809,3994,4487,3658,4,1,0,2.26042,2.26042,1
4426,6032,7134,6530,6,1,1,2.14583,2.14583,1
1870,2463,3426,3570,7,0,0,2.27083,2.27083,1
961,3843,3716,3165,6,1,0,2.0625,2.0625,1
1301,3572,4340,4954,2,0,0,2,2,1
982,7870,5857,5732,2,0,0,2.1875,2.1875,1
13893,10874,15125,14154,5,0,0,2.04167,2.04167,0
4926,9104,8408,10497,0,1,1,1.08333,1.08333,1
37905,35923,39780,39013,7,1,1,1.83333,1.83333,1
6964,11141,13463,12066,7,0,0,1.97917,1.97917,1
2336,9112,7720,7720,7,1,1,2.20833,2.20833,1
1507,8496,6382,5685,7,1,0,1.76562,1.76562,1
26509,26433,31246,40221,5,1,1,1.63542,1.63542,1
6468,11968,16842,12517,7,0,0,1.625,1.625,1
5238,10878,13723,12441,7,0,0,1.91667,1.91667,1
9296,18288,13912,19510,2,1,1,1.82292,1.82292,1
1455,8830,8679,7287,2,1,1,1.86458,1.86458,1
4242,11388,10559,9422,2,1,0,2.125,2.125,1
870,8500,5893,4500,4,1,0,1.88542,1.88542,1
4661,11300,9536,8143,6,1,1,1.83333,1.83333,1
3555,7367,7733,6264,7,1,1,1.92708,1.92708,1
1728,9116,6603,6450,2,0,0,1.875,1.875,1
2172,8018,9868,7322,7,1,1,1.66667,1.66667,1
594,7533,6861,6165,6,0,0,1.90625,1.90625,1
1177,9645,8896,8176,2,0,0,1.41667,1.41667,0
15753,13286,14816,14829,5,1,0,0.770833,0.770833,1
4401,9276,8706,7883,7,1,1,1.75,1.75,1
10741,17358,18054,16662,4,0,0,1.79167,1.79167,1
8626,17767,14848,12038,7,1,1,1.95833,1.95833,1
2756,9965,9044,7675,2,1,1,1.34375,1.34375,1
12320,11187,17413,14669,2,1,1,1.32292,1.32292,1
4111,9707,8986,11771,6,1,0,1.53125,1.53125,1
4138,9012,9708,8316,7,1,1,1.85417,1.85417,1
4494,11849,12545,11175,2,0,0,1.8125,1.8125,1
2479,7921,9442,7947,7,0,0,1.59375,1.59375,1
4925,11343,16476,17052,6,0,0,1.76562,1.76562,0
1273,10341,10470,9866,4,1,0,1.51042,1.51042,0
4425,13468,10692,9300,1,1,1,1.5,1.5,1
2050,10022,8629,9237,2,1,1,1.89583,1.89583,1
1843,8742,8046,6675,6,0,0,1.69792,1.69792,0
1935,11512,8170,6777,1,1,1,1.09375,1.09375,1
3907,6108,6555,5729,6,0,0,2.34375,2.34375,1
1224,3534,4107,3534,2,0,0,2.125,2.125,1
2900,5455,5103,4828,6,0,0,1.41667,1.41667,1
1707,3635,3911,3635,5,1,1,1.95833,1.95833,1
5586,7993,8065,8065,1,0,0,2.14583,2.14583,1
1925,2751,4301,3302,2,0,0,2.125,2.125,1
2840,5170,3211,6044,7,0,0,1.95312,1.95312,1
6138,8127,8402,7576,7,1,0,1.84375,1.84375,1
2674,5153,4327,6695,2,1,1,1.97917,1.97917,1
1953,4432,4889,4157,2,1,1,2.02083,2.02083,1
1971,4204,3348,3959,6,1,1,2.125,2.125,1
2332,4922,4683,4201,1,1,0,1.92708,1.92708,1
1176,4777,5141,4147,6,0,0,2,2,1
11672,8099,10852,10204,4,0,0,1.90625,1.90625,1
4040,6838,6482,6207,6,0,0,1.83333,1.83333,0
1232,3050,3606,3066,2,1,1,1.80208,1.80208,1
1023,3502,3502,3227,6,0,0,1.94792,1.94792,1
1919,5043,4123,3904,2,0,0,1.71875,1.71875,1
1248,7298,5906,5906,6,1,0,2.1875,2.1875,1
1793,12511,9508,8622,2,1,1,1.3125,1.3125,1
3953,10220,9524,8828,6,1,1,1.41667,1.41667,1
1787,9089,10564,9393,5,1,1,1.83333,1.83333,1
7194,17808,13461,12765,0,0,0,1.89583,1.89583,1
6910,16501,21953,16861,2,1,1,1.83333,1.83333,1
4257,14504,12194,11164,4,1,0,1.53125,1.53125,1
5691,11262,10566,9869,7,1,1,1.61458,1.61458,1
3571,11232,13866,9398,6,1,0,1.8125,1.8125,1
1515,8621,6532,5835,2,1,0,1.67708,1.67708,1
1887,9703,6813,6116,2,0,0,1.78125,1.78125,1
2013,8977,6888,6368,7,1,1,1.45833,1.45833,1
1174,10233,6058,6058,5,1,0,1.70312,1.70312,1
3523,14212,16654,19338,4,0,0,1.58333,1.58333,1
3783,10050,8658,8658,1,1,0,1.15625,1.15625,0
2141,9742,7016,6319,2,1,0,1.47917,1.47917,1
1935,8886,8197,6809,7,0,0,1.59375,1.59375,0
1937,11392,7467,6771,0,0,0,1.10417,1.10417,0
5453,10600,12746,11154,4,1,1,2.34375,2.34375,1
1423,10469,7058,6362,7,1,1,1.9375,1.9375,1
3493,13279,9205,8509,2,1,0,1.64583,1.64583,1
1062,7819,5730,5730,5,1,1,1.8125,1.8125,1
4669,15852,11990,11294,4,1,0,1.97917,1.97917,0
2650,11957,7714,6373,2,1,0,1.4375,1.4375,1
2468,11707,13867,12527,2,1,0,1.84375,1.84375,1
6432,12699,11307,11307,7,1,1,1.60417,1.60417,1
3427,13427,8302,8998,2,1,1,1.73958,1.73958,1
3128,9818,9795,9121,6,1,1,1.60417,1.60417,1
2911,12075,13544,9650,6,1,1,1.67708,1.67708,1
3563,13233,14789,12721,7,1,1,1.40625,1.40625,1
286,8023,6630,5934,6,0,0,1.57812,1.57812,0
7153,14812,16901,12724,4,0,0,1.47917,1.47917,1
4409,13763,11528,10135,0,1,1,1.5625,1.5625,0
2961,9318,9228,9034,2,1,1,1.79167,1.79167,1
1278,10157,7451,6059,6,1,0,1.97917,1.97917,1
2083,8803,7653,6287,6,1,0,1.66667,1.66667,0
3325,3184,3553,3686,0,0,0,2.5,2.5,1
6577,5617,5034,5377,1,1,0,2.60417,2.60417,1
8066,5250,10758,5936,7,0,0,2.0625,2.0625,1
7763,8887,9131,7581,2,0,0,2.16667,2.16667,1
2480,2425,2706,2008,6,0,0,2.29167,2.29167,1
4087,3402,3756,3637,6,0,0,2.375,2.375,1
13646,7895,8556,7587,2,0,0,2.5,2.5,1
4964,5493,5360,5295,6,0,0,2.29167,2.29167,1
883,1276,1415,1359,6,1,1,2.44792,2.44792,1
1109,1731,2443,1788,1,0,0,2.42708,2.42708,1
10035,9851,9141,9176,2,1,0,2.375,2.375,1
1853,2977,3958,2993,6,0,0,2.59375,2.59375,1
6472,5721,8065,6094,7,1,0,2.22917,2.22917,1
2684,4775,4148,3939,7,0,0,2.02083,2.02083,1
12549,15678,17068,16431,7,1,1,2.08333,2.08333,1
18168,9413,12629,12930,1,0,0,2.02083,2.02083,1
577,3193,2403,1729,6,1,1,2.25,2.25,1
662,2544,2126,1708,1,0,0,2.1875,2.1875,1
14121,14795,16604,15282,4,1,1,2.02083,2.02083,1
2265,5192,3729,3593,7,0,0,2.11458,2.11458,1
3593,4360,6312,4221,6,0,0,2.10417,2.10417,1
6719,6801,7761,7770,5,0,0,2.22917,2.22917,1
29725,25874,26283,28199,7,1,1,2.08333,2.08333,1
1058,2731,3042,2940,4,0,0,2.23438,2.23438,1
4257,5648,5930,6139,0,0,0,2.10417,2.10417,0
1083,2958,4410,4490,6,1,0,1.90625,1.90625,1
3311,3631,5626,4726,7,1,1,2.22917,2.22917,1
9976,8634,12805,11680,1,1,1,2.02083,2.02083,1
681,3651,3160,4117,6,0,0,2.15625,2.15625,1
3505,5052,6429,4749,7,0,0,2.02083,2.02083,1
2863,5618,5067,4791,7,0,0,1.72917,1.72917,1
8807,9171,9973,9111,7,1,1,1.91667,1.91667,1
2170,7452,11935,11660,4,1,0,1.75,1.75,1
988,3899,3790,3517,2,1,0,2.08333,2.08333,1
1639,4357,3836,3410,6,1,1,1.92188,1.92188,1
7964,9892,12431,9341,2,1,1,1.73958,1.73958,1
3048,5816,5381,5374,2,0,0,1.77083,1.77083,1
4127,6147,10444,6097,7,1,1,1.75,1.75,1
4491,6071,6419,6419,1,1,0,2.04167,2.04167,1
20098,17325,21007,17984,4,0,0,2.01042,2.01042,1
583,3062,2787,3241,5,0,0,1.75,1.75,1
5256,7735,7735,7460,7,1,1,1.8125,1.8125,1
3381,6121,5845,5570,0,1,0,1.66667,1.66667,0
2443,4005,4968,4855,7,1,0,1.77083,1.77083,1
2454,4578,4222,4045,1,1,0,2.09375,2.09375,1
598,3077,3353,3077,1,0,0,1.95833,1.95833,1
1426,7648,7648,6952,4,0,0,2.0625,2.0625,1
4485,12028,11580,10884,6,1,1,1.6875,1.6875,1
3115,9262,9382,9382,2,1,1,1.6875,1.6875,1
3789,10444,9747,9369,5,1,1,1.58333,1.58333,1
4011,9889,9192,7800,6,1,1,1.79167,1.79167,1
1357,9894,9198,7805,2,1,1,1.97917,1.97917,1
956,12853,8658,7343,7,0,0,1.625,1.625,1
9217,14966,13573,12877,1,1,1,1.51042,1.51042,1
24692,30054,29566,27828,2,1,1,1.60417,1.60417,1
11441,11719,14513,13817,6,1,1,1.76042,1.76042,1
2778,9239,8542,7846,1,1,1,1.85417,1.85417,1
31726,24931,26763,30741,6,1,1,1.72917,1.72917,1
1872,8851,8987,7587,5,0,0,1.59375,1.59375,0
6829,12463,12385,11071,2,1,0,1.53125,1.53125,1
4620,14374,10376,8983,0,1,1,1.35417,1.35417,0
3040,10481,10722,8630,6,1,0,1.5625,1.5625,1
3318,9734,9264,7175,6,0,0,1.64583,1.64583,1
1194,11720,8490,6074,6,1,1,1.60417,1.60417,1
817,6976,6976,6280,2,1,1,1.71875,1.71875,1
3937,10088,13279,10785,2,0,0,1.54167,1.54167,1
2824,9787,8395,8395,7,1,1,1.60417,1.60417,1
11113,20868,24467,31110,7,1,1,1.47917,1.47917,1
5688,10834,11590,12227,0,0,0,1.47917,1.47917,0
1230,9045,6801,6801,2,1,0,1.58333,1.58333,1
1132,7820,8331,7759,6,0,0,1.59375,1.59375,1
11321,16216,17292,17740,1,1,1,1.47917,1.47917,1
4405,10331,9280,8869,7,1,1,1.44792,1.44792,1
4655,11132,17493,12699,5,0,0,1.47917,1.47917,1
6317,10037,13699,13003,5,1,0,1.53125,1.53125,1
45089,33220,39178,37367,7,1,1,1.36458,1.36458,1
943,12237,6514,5818,4,1,1,1.34375,1.34375,1
6314,14366,11581,10885,7,1,1,1.76042,1.76042,1
3951,13487,10746,11210,0,1,1,1.02083,1.02083,0
1578,9916,7131,6435,7,0,0,1.54167,1.54167,1
1833,10395,8307,6914,6,0,0,1.57292,1.57292,1
2846,9983,14241,11306,7,0,0,1.59375,1.59375,1
2668,6822,7214,6895,7,0,0,2.25,2.25,1
2126,4092,3816,3688,6,0,0,2.04167,2.04167,1
12483,21936,11726,13907,7,0,0,1.85417,1.85417,1
7599,12189,9861,8976,2,1,1,1.85417,1.85417,1
4912,6510,8557,7736,2,1,1,1.5625,1.5625,1
832,3542,3311,3006,7,0,0,2.10417,2.10417,1
1696,3663,4286,4354,2,1,1,2.0625,2.0625,1
7566,8132,11836,10511,7,0,0,1.75,1.75,1
29412,13654,14773,23899,7,0,0,1.6875,1.6875,1
1578,3506,3781,3403,4,0,0,1.77083,1.77083,1
9294,12854,14056,12935,5,0,0,1.90625,1.90625,1
28020,35455,35527,31048,6,1,1,1.8125,1.8125,1
1371,3314,3670,4049,4,0,0,1.67188,1.67188,1
4972,8648,6900,6625,2,1,1,1.96875,1.96875,1
4235,7265,5888,5888,0,1,1,1.51042,1.51042,1
656,3323,3033,2757,2,0,0,2.05208,2.05208,1
2453,5103,4381,5872,2,0,0,1.9375,1.9375,1
9051,9627,10991,10428,7,0,0,1.89583,1.89583,1
4459,11270,12788,10574,6,1,1,1.875,1.875,1
1974,7915,8612,7915,0,1,1,1.77083,1.77083,1
7418,11102,10700,11239,7,0,0,1.64583,1.64583,0
4222,12552,10726,10030,2,1,1,1.02083,1.02083,1
5528,10866,10866,11977,0,1,1,1.29167,1.29167,0
1212,8160,8201,7488,6,0,0,1.625,1.625,1
3148,9928,12226,10774,4,0,0,1.875,1.875,1
13917,18239,22092,25009,1,1,1,1.34375,1.34375,1
12569,19827,19105,18139,7,1,0,1.39583,1.39583,1
3947,9533,11182,8821,0,0,0,1.19792,1.19792,1
5904,9964,14322,10778,5,1,1,1.54167,1.54167,1
34150,35761,43534,31996,6,0,0,1.44792,1.44792,1
3646,10421,9724,9028,4,0,0,1.64062,1.64062,1
5544,11934,9722,9025,6,1,0,1.79167,1.79167,1
4140,10407,8318,7622,0,1,1,1.40625,1.40625,1
1047,7084,10075,6312,2,1,0,1.8125,1.8125,1
3275,9658,10000,8607,7,0,0,1.5625,1.5625,0
11149,18941,22119,15009,7,1,0,1.46875,1.46875,1
2254,12381,8787,8091,6,1,1,2.3125,2.3125,1
11548,16932,23404,20212,2,0,0,1.875,1.875,1
29628,31772,35677,31427,7,1,1,1.79167,1.79167,1
11215,16684,16684,15987,2,1,1,1.64583,1.64583,1
2557,10520,10061,9365,0,1,1,1.29167,1.29167,1
544,6838,6142,5445,7,0,0,2.14583,2.14583,1
1043,7248,6552,5856,5,1,1,1.95312,1.95312,1
3591,7949,10378,9681,2,1,1,1.58333,1.58333,1
32821,24039,34946,30247,6,1,1,1.66667,1.66667,1
3720,11096,9290,8594,7,0,0,1.70833,1.70833,0
12537,19786,38816,24562,5,1,1,1.51042,1.51042,1
10756,15630,19112,14250,5,0,0,1.77083,1.77083,1
6749,11322,13599,14075,4,0,0,1.76562,1.76562,1
14361,18159,20806,15566,5,1,1,1.89583,1.89583,1
4738,12398,11702,11005,0,0,0,1.4375,1.4375,0
1599,7173,8592,7199,7,0,0,1.44792,1.44792,1
2283,7976,10270,8877,2,0,0,1.48958,1.48958,0
12193,18495,19764,18372,7,1,0,1.48958,1.48958,1
6998,5332,6201,5336,2,1,0,2.6875,2.6875,1
854,1186,1322,1186,1,0,0,2.35417,2.35417,1
3057,3230,4121,3872,5,0,0,2.29167,2.29167,1
3511,3412,3734,3856,2,0,0,2.20833,2.20833,1
5861,5219,6158,5526,2,0,0,1.89583,1.89583,1
2269,1983,2677,4358,5,0,0,2.1875,2.1875,1
12323,5049,11625,5578,2,1,0,2.3125,2.3125,1
1401,1292,1824,1781,1,1,1,2.38542,2.38542,1
727,3027,2609,2400,6,0,0,2.5625,2.5625,1
3199,5118,5728,4918,7,0,0,2.20833,2.20833,1
9132,14849,18299,15677,6,1,0,1.95833,1.95833,1
3937,6344,7203,7267,7,0,0,1.97917,1.97917,1
15882,11876,12920,13619,6,0,0,1.97917,1.97917,1
1067,3812,3060,2457,1,1,0,2.58333,2.58333,1
21119,12391,17405,16271,4,1,0,2,2,1
1003,3343,3134,2925,2,1,0,1.79167,1.79167,1
7557,3939,6307,4862,2,0,0,1.83333,1.83333,1
7196,4880,5416,7201,2,1,1,2.22917,2.22917,1
1280,3185,3371,5179,1,1,1,2.35417,2.35417,1
4366,4930,5999,6394,1,0,0,2.21875,2.21875,1
3299,7995,9843,9981,6,0,0,2.07292,2.07292,1
1946,3828,2992,3549,2,1,0,2.07292,2.07292,1
856,2719,3114,3137,2,0,0,2.34375,2.34375,1
1763,3532,4677,3532,1,0,0,2.26042,2.26042,1
3228,5047,6156,5487,7,1,0,2.125,2.125,1
4861,7499,7340,7340,1,0,0,2.3125,2.3125,1
439,3332,3383,3387,2,1,1,1.8125,1.8125,1
2356,4727,4008,3733,6,0,0,1.79167,1.79167,1
7178,10694,10419,9406,6,1,1,1.91667,1.91667,1
12497,10176,13051,10038,7,0,0,2,2,1
716,3195,3195,3231,6,1,0,2.35417,2.35417,1
2666,6199,4357,3806,5,1,0,1.9375,1.9375,1
1246,5359,3713,3437,6,1,1,1.57292,1.57292,1
5035,6730,8611,6559,7,1,1,1.85417,1.85417,1
1216,3753,4751,4179,7,0,0,2.125,2.125,1
4001,5361,5912,5636,1,1,1,2.17708,2.17708,1
4140,6948,10286,9974,2,1,0,2.03125,2.03125,1
5281,6875,8111,6934,2,0,0,1.76562,1.76562,1
12203,12218,13124,11938,2,1,0,1.89583,1.89583,1
10276,13215,11899,10595,7,0,0,1.77083,1.77083,1
1235,3163,3163,3708,2,1,1,2.07292,2.07292,1
12000,7066,9217,8993,6,0,0,2.04167,2.04167,1
9288,10390,12318,12042,2,1,1,1.90625,1.90625,1
3777,13406,16020,21348,7,1,1,2.28125,2.28125,1
1304,7382,8795,6827,6,1,1,1.6875,1.6875,1
13776,14301,20135,13829,7,1,1,1.79167,1.79167,1
3573,10235,12852,12158,6,0,0,2,2,1
2095,8958,9350,9288,7,1,1,1.5,1.5,1
1383,6923,6227,5562,6,0,0,2.10417,2.10417,1
1914,7633,7088,7560,5,1,1,1.73438,1.73438,1
2750,8563,7867,7171,0,1,1,1.5625,1.5625,0
10479,18363,20081,16791,1,1,1,1.53125,1.53125,1
2478,7477,11235,9920,7,1,1,1.59375,1.59375,1
5360,11107,11703,12409,7,1,1,1.72917,1.72917,1
4171,10085,13021,14001,0,0,0,1.64583,1.64583,1
4889,8808,10247,8111,4,0,0,1.5625,1.5625,1
8463,12248,16595,11874,5,1,1,1.63542,1.63542,1
5482,10144,9448,8751,7,0,0,1.52083,1.52083,1
1452,11666,7995,6250,7,0,0,1.89583,1.89583,1
4024,8898,11606,6809,2,0,0,1.75,1.75,1
14277,19797,20713,14319,7,1,1,1.60417,1.60417,1
1459,7523,11610,8941,0,0,0,1.90625,1.90625,0
1072,8262,6956,6956,0,1,1,0.833333,0.833333,0
10130,12916,15256,12916,6,1,1,1.25,1.25,1
5948,15598,13248,12954,6,1,0,1.75,1.75,1
37349,39047,44605,41032,7,1,1,1.66667,1.66667,1
1789,9422,5967,5962,2,1,0,2.25,2.25,1
8496,12392,13364,14024,5,1,1,0.890625,0.890625,1
1318,11001,6306,6306,0,1,1,0.802083,0.802083,0
18143,13545,21422,18229,2,1,1,1.23958,1.23958,1
1884,9009,7479,6224,2,1,1,1.625,1.625,1
1920,13003,7625,6902,7,1,1,1.76042,1.76042,1
5470,14542,12574,11155,5,1,0,1.67708,1.67708,1
6712,12928,12944,10855,2,1,1,1.35938,1.35938,1
8958,17488,15387,14691,2,1,0,1.48958,1.48958,1
5670,14321,13329,9151,7,1,1,1.36458,1.36458,1
1145,8109,4627,3931,2,1,0,1.625,1.625,1
6030,13186,18388,13252,7,0,0,1.57292,1.57292,0
9795,14975,13755,16480,2,1,0,1.28125,1.28125,1
537,4207,3107,3115,1,0,0,2.1875,2.1875,1
3115,6145,5319,5043,1,1,1,1.72917,1.72917,1
5585,8130,8151,6733,7,1,1,2,2,1
5467,7230,9057,8751,2,1,0,1.64583,1.64583,1
4078,6557,6553,7218,7,1,1,2.02083,2.02083,1
1645,3297,4117,3536,5,1,1,2.47917,2.47917,1
850,3406,4815,3944,7,1,0,1.875,1.875,1
611,3642,3375,3917,1,1,1,1.54167,1.54167,1
1638,4235,4265,4246,2,1,0,1.8125,1.8125,1
31871,10799,12286,12961,2,0,0,1.90625,1.90625,1
706,3334,4004,3683,1,1,0,2.26042,2.26042,1
3207,6056,5781,5506,4,0,0,2.0625,2.0625,1
3805,6835,6009,5733,2,0,0,2,2,1
1910,4584,5135,5250,4,1,1,1.90625,1.90625,1
1410,2770,4086,3321,2,1,1,2.02083,2.02083,1
437,2518,3069,2794,2,0,0,1.92708,1.92708,1
1822,3750,4864,4026,7,1,1,1.96875,1.96875,1
1226,3623,5430,3951,7,1,1,1.63542,1.63542,1
1136,6659,6659,6659,0,0,0,1.75,1.75,0
3504,9889,9193,9193,0,1,1,1,1,0
3170,8374,9437,8459,2,1,1,1.04167,1.04167,1
5638,14108,11305,10609,5,0,0,1.45833,1.45833,1
5157,13843,16506,14888,7,1,1,1.8125,1.8125,1
2244,9095,7136,7085,6,0,0,2.1875,2.1875,1
1070,7902,9175,6796,2,1,1,0.96875,0.96875,1
1188,10773,8140,6747,0,1,1,0.75,0.75,1
1291,8202,7558,6166,2,1,1,1.22917,1.22917,1
700,9119,8375,6983,2,0,0,1.625,1.625,0
1163,8072,6097,5400,1,1,1,1.58333,1.58333,1
1660,9336,11279,7579,6,0,0,1.58333,1.58333,1
5436,11007,9614,8222,2,0,0,1.625,1.625,1
5024,11101,11101,9126,6,1,0,1.70833,1.70833,1
2204,8604,6967,5863,2,1,1,1.41667,1.41667,1
968,7225,6529,5136,6,0,0,1.46875,1.46875,1
1678,7913,7913,5824,6,1,1,1.38542,1.38542,1
1607,7773,7607,5518,2,1,1,1.36458,1.36458,1
3124,14615,12969,16176,0,0,0,2,2,0
1641,10589,7212,6516,0,0,0,1.375,1.375,0
1849,8813,7420,7262,7,1,1,1.20833,1.20833,1
2771,9200,7808,7808,0,1,0,1.60417,1.60417,1
2979,9246,7854,9296,7,1,1,1.95833,1.95833,1
1279,8877,6101,6101,1,0,0,2.27083,2.27083,1
2082,5933,6956,6424,2,1,0,1.01562,1.01562,1
517,5372,7349,5554,5,1,0,1.03125,1.03125,0
2830,7446,8880,7606,2,0,0,1.125,1.125,1
10908,16478,15782,17871,6,0,0,1.69792,1.69792,1
1600,7825,5736,5039,2,1,1,1.77083,1.77083,1
4310,10295,10232,9104,6,0,0,1.59375,1.59375,1
10188,14366,22492,13670,7,1,1,1.5625,1.5625,1
1290,8748,7781,7546,6,0,0,1.5625,1.5625,1
2939,7624,10717,7036,2,1,1,1.61458,1.61458,1
911,7870,5881,3792,6,0,0,1.65625,1.65625,1
1732,7079,6383,4294,1,1,1,1.61458,1.61458,1
487,6722,6026,3937,1,1,1,1.39583,1.39583,1
7849,9531,10149,9104,7,0,0,2.53125,2.53125,1
6459,12753,8175,7757,6,0,0,2.4375,2.4375,1
8123,6245,8707,8255,2,0,0,2.3125,2.3125,1
21998,24101,28107,16520,1,0,0,2.20833,2.20833,1
